name, latitude, longitude, elevation, time, comment, symbol, description
IC06, -45.773772, 166.584296, 0.0, 2021-05-26 21:14:56+00:00
IC07, -45.774226, 166.581182, 0.0, 2021-05-26 21:14:56+00:00
IC08, -45.775247, 166.580614, 0.0, 2021-05-26 21:14:56+00:00
IC09, -45.776371, 166.580112, 0.0, 2021-05-26 21:14:56+00:00
IC10, -45.77984, 166.573948, 0.0, 2021-05-26 21:14:56+00:00
IC11, -45.782447, 166.570212, 0.0, 2021-05-26 21:14:56+00:00
IC12, -45.782911, 166.570145, 0.0, 2021-05-26 21:14:56+00:00
IC13, -45.783341, 166.570108, 0.0, 2021-05-26 21:14:56+00:00
IC14, -45.782462, 166.572076, 0.0, 2021-05-26 21:14:56+00:00
IC15, -45.783088, 166.572788, 0.0, 2021-05-26 21:14:56+00:00
IC16, -45.783187, 166.574076, 0.0, 2021-05-26 21:14:56+00:00
IC17, -45.783985, 166.575605, 0.0, 2021-05-26 21:14:56+00:00
IC18, -45.782653, 166.577689, 0.0, 2021-05-26 21:14:56+00:00
IC19, -45.783519, 166.580587, 0.0, 2021-05-26 21:14:56+00:00
IC20, -45.783218, 166.582591, 0.0, 2021-05-26 21:14:56+00:00
IC21, -45.783173, 166.582905, 0.0, 2021-05-26 21:14:56+00:00
IC22, -45.782816, 166.59064, 0.0, 2021-05-26 21:14:56+00:00
IC23, -45.782077, 166.592063, 0.0, 2021-05-26 21:14:56+00:00
IC24, -45.780813, 166.59455, 0.0, 2021-05-26 21:14:56+00:00
IC25, -45.780078, 166.596693, 0.0, 2021-05-26 21:14:56+00:00
IC26, -45.777062, 166.600359, 0.0, 2021-05-26 21:14:56+00:00
IC27, -45.776721, 166.59942, 0.0, 2021-05-26 21:14:56+00:00
IC28, -45.775693, 166.599063, 0.0, 2021-05-26 21:14:56+00:00
II003, -45.773909, 166.59937, 0.0, 2021-05-26 21:14:56+00:00
II004, -45.773507, 166.598297, 0.0, 2021-05-26 21:14:56+00:00
II005, -45.773074, 166.597331, 0.0, 2021-05-26 21:14:56+00:00
II006, -45.773697, 166.596552, 0.0, 2021-05-26 21:14:56+00:00
II007, -45.773978, 166.597549, 0.0, 2021-05-26 21:14:56+00:00
II008, -45.774482, 166.59834, 0.0, 2021-05-26 21:14:56+00:00
II009, -45.775005, 166.599154, 0.0, 2021-05-26 21:14:56+00:00
II010, -45.775593, 166.598418, 0.0, 2021-05-26 21:14:56+00:00
II011, -45.774979, 166.597253, 0.0, 2021-05-26 21:14:56+00:00
II012, -45.774584, 166.596167, 0.0, 2021-05-26 21:14:56+00:00
II013, -45.774504, 166.594735, 0.0, 2021-05-26 21:14:56+00:00
II014, -45.774764, 166.593766, 0.0, 2021-05-26 21:14:56+00:00
II015, -45.775416, 166.59207, 0.0, 2021-05-26 21:14:56+00:00
II016, -45.775026, 166.591214, 0.0, 2021-05-26 21:14:56+00:00
II017, -45.774608, 166.589873, 0.0, 2021-05-26 21:14:56+00:00
II018, -45.773973, 166.588673, 0.0, 2021-05-26 21:14:56+00:00
II020, -45.77346, 166.589619, 0.0, 2021-05-26 21:14:56+00:00
II021, -45.774063, 166.590579, 0.0, 2021-05-26 21:14:56+00:00
II022, -45.774369, 166.591702, 0.0, 2021-05-26 21:14:56+00:00
II083, -45.778392, 166.588164, 0.0, 2021-05-26 21:14:56+00:00
II084, -45.779312, 166.5882, 0.0, 2021-05-26 21:14:56+00:00
II086, -45.778583, 166.589647, 0.0, 2021-05-26 21:14:56+00:00
II087, -45.777804, 166.590522, 0.0, 2021-05-26 21:14:56+00:00
II088, -45.776915, 166.590881, 0.0, 2021-05-26 21:14:56+00:00
II089, -45.775999, 166.591231, 0.0, 2021-05-26 21:14:56+00:00
II090, -45.775582, 166.590057, 0.0, 2021-05-26 21:14:56+00:00
II091, -45.775104, 166.588761, 0.0, 2021-05-26 21:14:56+00:00
II092, -45.774896, 166.587306, 0.0, 2021-05-26 21:14:56+00:00
II093, -45.774521, 166.586088, 0.0, 2021-05-26 21:14:56+00:00
II094, -45.774432, 166.584825, 0.0, 2021-05-26 21:14:56+00:00
II095, -45.774328, 166.583306, 0.0, 2021-05-26 21:14:56+00:00
II096, -45.774068, 166.582216, 0.0, 2021-05-26 21:14:56+00:00
II097, -45.775004, 166.582199, 0.0, 2021-05-26 21:14:56+00:00
